STATE,COUNTY,STATE_NAME,COUNTY_NAME,POP_COU,HOU_COU,ALAND_COU,ALAND_Mi²_COU,POPDEN_COU,HOUDEN_COU,TOTALBLOCKS,POP_URB,POPPCT_URB,HOU_URB,HOUPCT_URB,ALAND_URB,ALAND_Mi²_URB,ALAND_PCT_URB,POPDEN_URB,HOUDEN_URB,URBANBLOCKS,POP_RUR,POPPCT_RUR,HOU_RUR,HOUPCT_RUR,ALAND_RUR,ALAND_Mi²_RUR,ALAND_PCT_RUR,POPDEN_RUR,HOUDEN_RUR,RURALBLOCKS,,
13,085,Georgia,Dawson,"26,798","11,926","546,042,258",210.83,127.11,56.57,776,"8,200",30.60%,"3,829",32.11%,"35,602,116",13.75,6.52%,596.54,278.55,125,"18,598",69.40%,"8,097",67.89%,"510,440,142",197.08,93.48%,94.37,41.08,651,,
13,087,Georgia,Decatur,"29,367","13,036","1,546,842,840",597.24,49.17,21.83,"1,440","13,857",47.19%,"6,070",46.56%,"27,649,585",10.68,1.79%,"1,298.02",568.59,528,"15,510",52.81%,"6,966",53.44%,"1,519,193,255",586.56,98.21%,26.44,11.88,912,,
13,089,Georgia,DeKalb,"764,382","326,101","693,443,933",267.74,"2,854.96","1,217.98","6,920","763,175",99.84%,"325,661",99.87%,"664,509,637",256.57,95.83%,"2,974.56","1,269.30","6,884","1,207",0.16%,440,0.13%,"28,934,296",11.17,4.17%,108.04,39.39,36,,
13,091,Georgia,Dodge,"19,925","8,533","1,284,538,002",495.96,40.17,17.21,"1,220","6,220",31.22%,"2,778",32.56%,"15,441,436",5.96,1.20%,"1,043.28",465.96,354,"13,705",68.78%,"5,755",67.44%,"1,269,096,566",490.00,98.80%,27.97,11.74,866,,
13,093,Georgia,Dooly,"11,208","4,762","1,016,908,646",392.63,28.55,12.13,"1,092",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"11,208",100.00%,"4,762",100.00%,"1,016,908,646",392.63,100.00%,28.55,12.13,"1,092",,
13,095,Georgia,Dougherty,"85,790","40,560","851,183,381",328.64,261.04,123.42,"2,436","73,479",85.65%,"34,983",86.25%,"143,506,013",55.41,16.86%,"1,326.15",631.37,"1,996","12,311",14.35%,"5,577",13.75%,"707,677,368",273.23,83.14%,45.06,20.41,440,,
13,097,Georgia,Douglas,"144,237","53,885","518,355,012",200.14,720.69,269.24,"1,549","121,915",84.52%,"46,011",85.39%,"226,799,701",87.57,43.75%,"1,392.24",525.44,"1,212","22,322",15.48%,"7,874",14.61%,"291,555,311",112.57,56.25%,198.30,69.95,337,,
13,099,Georgia,Early,"10,854","4,918","1,327,626,625",512.60,21.17,9.59,841,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"10,854",100.00%,"4,918",100.00%,"1,327,626,625",512.60,100.00%,21.17,9.59,841,,
13,101,Georgia,Echols,"3,697","1,531","1,088,849,471",420.40,8.79,3.64,413,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"3,697",100.00%,"1,531",100.00%,"1,088,849,471",420.40,100.00%,8.79,3.64,413,,
13,103,Georgia,Effingham,"64,769","24,317","1,240,161,595",478.83,135.27,50.78,"1,367","16,703",25.79%,"6,455",26.55%,"32,100,174",12.39,2.59%,"1,347.68",520.82,241,"48,066",74.21%,"17,862",73.45%,"1,208,061,421",466.43,97.41%,103.05,38.29,"1,126",,
13,105,Georgia,Elbert,"19,637","9,248","909,352,136",351.10,55.93,26.34,"1,045","5,700",29.03%,"2,770",29.95%,"13,004,624",5.02,1.43%,"1,135.21",551.67,238,"13,937",70.97%,"6,478",70.05%,"896,347,512",346.08,98.57%,40.27,18.72,807,,
13,107,Georgia,Emanuel,"22,768","9,962","1,762,679,431",680.57,33.45,14.64,"1,696","7,251",31.85%,"3,111",31.23%,"20,747,654",8.01,1.18%,905.17,388.36,331,"15,517",68.15%,"6,851",68.77%,"1,741,931,777",672.56,98.82%,23.07,10.19,"1,365",,
13,109,Georgia,Evans,"10,774","4,646","473,694,905",182.89,58.91,25.40,888,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"10,774",100.00%,"4,646",100.00%,"473,694,905",182.89,100.00%,58.91,25.40,888,,
13,111,Georgia,Fannin,"25,319","17,643","1,002,597,521",387.10,65.41,45.58,"1,227",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"25,319",100.00%,"17,643",100.00%,"1,002,597,521",387.10,100.00%,65.41,45.58,"1,227",,
13,113,Georgia,Fayette,"119,194","45,202","503,907,543",194.56,612.64,232.33,"1,555","97,582",81.87%,"37,504",82.97%,"226,309,154",87.38,44.91%,"1,116.78",429.22,"1,116","21,612",18.13%,"7,698",17.03%,"277,598,389",107.18,55.09%,201.64,71.82,439,,
13,115,Georgia,Floyd,"98,584","40,475","1,320,404,595",509.81,193.37,79.39,"2,751","60,403",61.27%,"24,813",61.30%,"116,271,186",44.89,8.81%,"1,345.51",552.72,"1,516","38,181",38.73%,"15,662",38.70%,"1,204,133,409",464.92,91.19%,82.12,33.69,"1,235",,
13,117,Georgia,Forsyth,"251,283","87,581","581,757,645",224.62,"1,118.72",389.91,"1,649","231,837",92.26%,"80,828",92.29%,"433,777,672",167.48,74.56%,"1,384.25",482.61,"1,451","19,446",7.74%,"6,753",7.71%,"147,979,973",57.14,25.44%,340.35,118.19,198,,
13,119,Georgia,Franklin,"23,424","10,586","676,893,233",261.35,89.63,40.51,"1,212",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"23,424",100.00%,"10,586",100.00%,"676,893,233",261.35,100.00%,89.63,40.51,"1,212",,
13,121,Georgia,Fulton,"1,066,710","494,006","1,364,133,162",526.69,"2,025.30",937.94,"11,748","1,059,965",99.37%,"491,110",99.41%,"1,122,238,287",433.30,82.27%,"2,446.28","1,133.43","11,384","6,745",0.63%,"2,896",0.59%,"241,894,875",93.40,17.73%,72.22,31.01,364,,
13,123,Georgia,Gilmer,"31,353","17,717","1,103,886,631",426.21,73.56,41.57,"1,242","6,738",21.49%,"3,738",21.10%,"34,217,672",13.21,3.10%,510.01,282.94,280,"24,615",78.51%,"13,979",78.90%,"1,069,668,959",413.00,96.90%,59.60,33.85,962,,
13,125,Georgia,Glascock,"2,884","1,403","372,299,245",143.74,20.06,9.76,323,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"2,884",100.00%,"1,403",100.00%,"372,299,245",143.74,100.00%,20.06,9.76,323,,
13,127,Georgia,Glynn,"84,499","42,156","1,086,851,231",419.63,201.36,100.46,"2,681","68,750",81.36%,"34,174",81.07%,"152,826,893",59.01,14.06%,"1,165.13",579.16,"1,728","15,749",18.64%,"7,982",18.93%,"934,024,338",360.63,85.94%,43.67,22.13,953,,
13,129,Georgia,Gordon,"57,544","22,736","923,182,601",356.44,161.44,63.79,"1,609","23,066",40.08%,"9,099",40.02%,"52,812,371",20.39,5.72%,"1,131.19",446.23,706,"34,478",59.92%,"13,637",59.98%,"870,370,230",336.05,94.28%,102.60,40.58,903,,
13,131,Georgia,Grady,"26,236","11,539","1,177,051,414",454.46,57.73,25.39,"1,309","10,346",39.43%,"4,422",38.32%,"20,753,105",8.01,1.76%,"1,291.19",551.87,435,"15,890",60.57%,"7,117",61.68%,"1,156,298,309",446.45,98.24%,35.59,15.94,874,,
13,133,Georgia,Greene,"18,915","10,087","1,003,664,492",387.51,48.81,26.03,902,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"18,915",100.00%,"10,087",100.00%,"1,003,664,492",387.51,100.00%,48.81,26.03,902,,
13,135,Georgia,Gwinnett,"957,062","330,569","1,115,653,877",430.75,"2,221.83",767.42,"6,842","952,537",99.53%,"329,168",99.58%,"1,068,709,565",412.63,95.79%,"2,308.46",797.73,"6,763","4,525",0.47%,"1,401",0.42%,"46,944,312",18.13,4.21%,249.65,77.30,79,,
13,137,Georgia,Habersham,"46,031","18,340","717,083,984",276.87,166.26,66.24,"1,475","18,719",40.67%,"6,540",35.66%,"47,839,534",18.47,6.67%,"1,013.44",354.07,630,"27,312",59.33%,"11,800",64.34%,"669,244,450",258.40,93.33%,105.70,45.67,845,,
13,139,Georgia,Hall,"203,136","76,865","1,017,833,590",392.99,516.90,195.59,"3,951","150,426",74.05%,"57,980",75.43%,"347,247,438",134.07,34.12%,"1,121.98",432.45,"2,796","52,710",25.95%,"18,885",24.57%,"670,586,152",258.91,65.88%,203.58,72.94,"1,155",,
13,141,Georgia,Hancock,"8,735","4,896","1,220,057,418",471.06,18.54,10.39,632,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"8,735",100.00%,"4,896",100.00%,"1,220,057,418",471.06,100.00%,18.54,10.39,632,,
13,143,Georgia,Haralson,"29,919","12,292","730,804,593",282.16,106.03,43.56,"1,207","7,282",24.34%,"2,924",23.79%,"16,715,619",6.45,2.29%,"1,128.31",453.06,220,"22,637",75.66%,"9,368",76.21%,"714,088,974",275.71,97.71%,82.10,33.98,987,,
13,145,Georgia,Harris,"34,668","14,212","1,201,240,346",463.80,74.75,30.64,"1,019",974,2.81%,420,2.96%,"2,202,342",0.85,0.18%,"1,145.45",493.93,37,"33,694",97.19%,"13,792",97.04%,"1,199,038,004",462.95,99.82%,72.78,29.79,982,,
13,147,Georgia,Hart,"25,828","12,763","601,970,613",232.42,111.13,54.91,"1,214","5,963",23.09%,"2,608",20.43%,"17,543,544",6.77,2.91%,880.33,385.03,219,"19,865",76.91%,"10,155",79.57%,"584,427,069",225.65,97.09%,88.04,45.00,995,,
13,149,Georgia,Heard,"11,412","4,742","766,567,357",295.97,38.56,16.02,543,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"11,412",100.00%,"4,742",100.00%,"766,567,357",295.97,100.00%,38.56,16.02,543,,
13,151,Georgia,Henry,"240,712","86,594","825,449,018",318.71,755.28,271.71,"3,148","195,408",81.18%,"71,347",82.39%,"404,753,802",156.28,49.03%,"1,250.41",456.55,"2,459","45,304",18.82%,"15,247",17.61%,"420,695,216",162.43,50.97%,278.91,93.87,689,,
13,153,Georgia,Houston,"163,633","66,633","973,954,137",376.04,435.14,177.19,"3,269","148,943",91.02%,"60,946",91.47%,"243,301,351",93.94,24.98%,"1,585.53",648.79,"2,560","14,690",8.98%,"5,687",8.53%,"730,652,786",282.11,75.02%,52.07,20.16,709,,
13,155,Georgia,Irwin,"9,666","4,158","917,795,237",354.36,27.28,11.73,"1,139",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"9,666",100.00%,"4,158",100.00%,"917,795,237",354.36,100.00%,27.28,11.73,"1,139",,
13,157,Georgia,Jackson,"75,907","27,699","879,711,015",339.66,223.48,81.55,"2,088","28,223",37.18%,"10,565",38.14%,"80,541,746",31.10,9.16%,907.57,339.74,615,"47,684",62.82%,"17,134",61.86%,"799,169,269",308.56,90.84%,154.54,55.53,"1,473",,
13,159,Georgia,Jasper,"14,588","6,270","954,167,636",368.40,39.60,17.02,819,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"14,588",100.00%,"6,270",100.00%,"954,167,636",368.40,100.00%,39.60,17.02,819,,
13,161,Georgia,Jeff Davis,"14,779","6,351","857,075,892",330.92,44.66,19.19,817,"4,917",33.27%,"2,179",34.31%,"12,808,085",4.95,1.49%,994.30,440.63,245,"9,862",66.73%,"4,172",65.69%,"844,267,807",325.97,98.51%,30.25,12.80,572,,
13,163,Georgia,Jefferson,"15,709","7,148","1,363,771,357",526.55,29.83,13.58,"1,385",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"15,709",100.00%,"7,148",100.00%,"1,363,771,357",526.55,100.00%,29.83,13.58,"1,385",,
13,165,Georgia,Jenkins,"8,674","4,066","899,569,112",347.32,24.97,11.71,611,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"8,674",100.00%,"4,066",100.00%,"899,569,112",347.32,100.00%,24.97,11.71,611,,
13,167,Georgia,Johnson,"9,189","3,542","784,815,230",303.02,30.33,11.69,563,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"9,189",100.00%,"3,542",100.00%,"784,815,230",303.02,100.00%,30.33,11.69,563,,
13,169,Georgia,Jones,"28,347","11,584","1,020,304,152",393.94,71.96,29.41,692,"4,702",16.59%,"2,007",17.33%,"14,079,706",5.44,1.38%,864.95,369.19,67,"23,645",83.41%,"9,577",82.67%,"1,006,224,446",388.50,98.62%,60.86,24.65,625,,
13,171,Georgia,Lamar,"18,500","7,561","475,264,404",183.50,100.82,41.20,677,"6,825",36.89%,"2,796",36.98%,"15,058,636",5.81,3.17%,"1,173.86",480.90,214,"11,675",63.11%,"4,765",63.02%,"460,205,768",177.69,96.83%,65.71,26.82,463,,
13,173,Georgia,Lanier,"9,877","4,069","509,030,778",196.54,50.26,20.70,569,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"9,877",100.00%,"4,069",100.00%,"509,030,778",196.54,100.00%,50.26,20.70,569,,
13,175,Georgia,Laurens,"49,570","21,924","2,090,990,042",807.33,61.40,27.16,"2,500","20,842",42.05%,"9,337",42.59%,"52,916,176",20.43,2.53%,"1,020.12",457.00,806,"28,728",57.95%,"12,587",57.41%,"2,038,073,866",786.90,97.47%,36.51,16.00,"1,694",,
13,177,Georgia,Lee,"33,163","12,709","921,731,096",355.88,93.19,35.71,601,"12,481",37.64%,"4,881",38.41%,"28,746,801",11.10,3.12%,"1,124.50",439.76,136,"20,682",62.36%,"7,828",61.59%,"892,984,295",344.78,96.88%,59.99,22.70,465,,
13,179,Georgia,Liberty,"65,256","26,564","1,337,654,102",516.47,126.35,51.43,"1,589","49,912",76.49%,"19,984",75.23%,"85,325,539",32.94,6.38%,"1,515.05",606.60,775,"15,344",23.51%,"6,580",24.77%,"1,252,328,563",483.52,93.62%,31.73,13.61,814,,
13,181,Georgia,Lincoln,"7,690","4,389","544,884,775",210.38,36.55,20.86,432,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"7,690",100.00%,"4,389",100.00%,"544,884,775",210.38,100.00%,36.55,20.86,432,,
13,183,Georgia,Long,"16,168","6,180","1,037,006,567",400.39,40.38,15.44,637,"3,195",19.76%,"1,259",20.37%,"11,101,896",4.29,1.07%,745.37,293.72,38,"12,973",80.24%,"4,921",79.63%,"1,025,904,671",396.10,98.93%,32.75,12.42,599,,
13,185,Georgia,Lowndes,"118,251","48,717","1,287,842,038",497.24,237.82,97.98,"2,912","76,769",64.92%,"32,392",66.49%,"106,937,295",41.29,8.30%,"1,859.33",784.53,"1,409","41,482",35.08%,"16,325",33.51%,"1,180,904,743",455.95,91.70%,90.98,35.80,"1,503",,
13,187,Georgia,Lumpkin,"33,488","13,006","732,820,607",282.94,118.36,45.97,891,"6,508",19.43%,"1,403",10.79%,"8,151,821",3.15,1.11%,"2,067.73",445.76,110,"26,980",80.57%,"11,603",89.21%,"724,668,786",279.79,98.89%,96.43,41.47,781,,
13,189,Georgia,McDuffie,"21,632","9,390","666,590,014",257.37,84.05,36.48,901,"8,788",40.63%,"3,892",41.45%,"21,459,144",8.29,3.22%,"1,060.66",469.74,327,"12,844",59.38%,"5,498",58.55%,"645,130,870",249.09,96.78%,51.56,22.07,574,,
13,191,Georgia,McIntosh,"10,975","6,615","1,117,201,986",431.35,25.44,15.34,969,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"10,975",100.00%,"6,615",100.00%,"1,117,201,986",431.35,100.00%,25.44,15.34,969,,
13,193,Georgia,Macon,"12,082","5,109","1,037,709,945",400.66,30.16,12.75,947,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,082",100.00%,"5,109",100.00%,"1,037,709,945",400.66,100.00%,30.16,12.75,947,,
13,195,Georgia,Madison,"30,120","12,114","731,214,552",282.32,106.69,42.91,"1,141","2,814",9.34%,"1,068",8.82%,"8,950,220",3.46,1.22%,814.31,309.06,47,"27,306",90.66%,"11,046",91.18%,"722,264,332",278.87,98.78%,97.92,39.61,"1,094",,
13,197,Georgia,Marion,"7,498","3,497","947,209,658",365.72,20.50,9.56,447,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"7,498",100.00%,"3,497",100.00%,"947,209,658",365.72,100.00%,20.50,9.56,447,,
13,199,Georgia,Meriwether,"20,613","9,456","1,297,342,106",500.90,41.15,18.88,"1,195",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"20,613",100.00%,"9,456",100.00%,"1,297,342,106",500.90,100.00%,41.15,18.88,"1,195",,
13,201,Georgia,Miller,"6,000","2,851","731,471,756",282.42,21.24,10.09,456,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,000",100.00%,"2,851",100.00%,"731,471,756",282.42,100.00%,21.24,10.09,456,,
13,205,Georgia,Mitchell,"21,755","9,036","1,326,483,085",512.16,42.48,17.64,"1,050","5,270",24.22%,"2,350",26.01%,"12,286,059",4.74,0.93%,"1,110.96",495.40,206,"16,485",75.78%,"6,686",73.99%,"1,314,197,026",507.41,99.07%,32.49,13.18,844,,
13,207,Georgia,Monroe,"27,957","11,085","1,025,872,448",396.09,70.58,27.99,991,"5,078",18.16%,"2,274",20.51%,"13,795,456",5.33,1.34%,953.36,426.93,244,"22,879",81.84%,"8,811",79.49%,"1,012,076,992",390.76,98.66%,58.55,22.55,747,,
13,209,Georgia,Montgomery,"8,610","3,740","624,563,058",241.14,35.70,15.51,740,111,1.29%,46,1.23%,"287,701",0.11,0.05%,999.27,414.11,7,"8,499",98.71%,"3,694",98.77%,"624,275,357",241.03,99.95%,35.26,15.33,733,,
13,211,Georgia,Morgan,"20,097","8,318","899,791,096",347.41,57.85,23.94,970,"4,709",23.43%,"2,088",25.10%,"12,411,816",4.79,1.38%,982.64,435.71,151,"15,388",76.57%,"6,230",74.90%,"887,379,280",342.62,98.62%,44.91,18.18,819,,
13,213,Georgia,Murray,"39,973","16,038","892,235,145",344.49,116.03,46.56,787,"12,808",32.04%,"5,030",31.36%,"41,731,470",16.11,4.68%,794.91,312.18,305,"27,165",67.96%,"11,008",68.64%,"850,503,675",328.38,95.32%,82.72,33.52,482,,
13,215,Georgia,Muscogee,"206,922","90,348","560,718,761",216.49,955.79,417.32,"3,209","199,149",96.24%,"87,639",97.00%,"232,669,536",89.83,41.49%,"2,216.86",975.57,"2,929","7,773",3.76%,"2,709",3.00%,"328,049,225",126.66,58.51%,61.37,21.39,280,,
13,217,Georgia,Newton,"112,483","41,756","709,148,422",273.80,410.82,152.50,"1,936","74,267",66.03%,"27,777",66.52%,"158,673,643",61.26,22.38%,"1,212.25",453.40,"1,104","38,216",33.97%,"13,979",33.48%,"550,474,779",212.54,77.62%,179.81,65.77,832,,
13,219,Georgia,Oconee,"41,799","14,998","477,443,088",184.34,226.75,81.36,907,"19,192",45.91%,"7,155",47.71%,"58,048,119",22.41,12.16%,856.31,319.24,384,"22,607",54.09%,"7,843",52.29%,"419,394,969",161.93,87.84%,139.61,48.43,523,,
13,221,Georgia,Oglethorpe,"14,825","6,343","1,137,165,335",439.06,33.77,14.45,672,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"14,825",100.00%,"6,343",100.00%,"1,137,165,335",439.06,100.00%,33.77,14.45,672,,
13,223,Georgia,Paulding,"168,661","59,172","808,983,871",312.35,539.98,189.44,"1,509","134,120",79.52%,"46,943",79.33%,"306,649,963",118.40,37.91%,"1,132.79",396.49,"1,015","34,541",20.48%,"12,229",20.67%,"502,333,908",193.95,62.09%,178.09,63.05,494,,
13,225,Georgia,Peach,"27,981","11,991","389,234,765",150.28,186.19,79.79,849,"16,777",59.96%,"7,363",61.40%,"36,334,870",14.03,9.33%,"1,195.89",524.85,427,"11,204",40.04%,"4,628",38.60%,"352,899,895",136.25,90.67%,82.23,33.97,422,,
13,227,Georgia,Pickens,"33,216","14,896","601,031,041",232.06,143.14,64.19,982,"6,384",19.22%,"2,657",17.84%,"21,266,074",8.21,3.54%,777.51,323.60,226,"26,832",80.78%,"12,239",82.16%,"579,764,967",223.85,96.46%,119.87,54.68,756,,
13,229,Georgia,Pierce,"19,716","8,360","881,777,233",340.45,57.91,24.56,"1,116",253,1.28%,96,1.15%,"361,018",0.14,0.04%,"1,815.06",688.72,9,"19,463",98.72%,"8,264",98.85%,"881,416,215",340.31,99.96%,57.19,24.28,"1,107",,
13,231,Georgia,Pike,"18,889","7,066","559,660,500",216.08,87.41,32.70,634,53,0.28%,22,0.31%,"198,012",0.08,0.04%,693.24,287.76,1,"18,836",99.72%,"7,044",99.69%,"559,462,488",216.01,99.96%,87.20,32.61,633,,
13,233,Georgia,Polk,"42,853","17,274","803,767,094",310.33,138.09,55.66,"1,524","20,576",48.02%,"8,398",48.62%,"45,846,058",17.70,5.70%,"1,162.41",474.43,711,"22,277",51.98%,"8,876",51.38%,"757,921,036",292.63,94.30%,76.13,30.33,813,,
13,235,Georgia,Pulaski,"9,855","4,281","645,583,957",249.26,39.54,17.17,548,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"9,855",100.00%,"4,281",100.00%,"645,583,957",249.26,100.00%,39.54,17.17,548,,
13,237,Georgia,Putnam,"22,047","13,032","892,721,731",344.68,63.96,37.81,669,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"22,047",100.00%,"13,032",100.00%,"892,721,731",344.68,100.00%,63.96,37.81,669,,
13,239,Georgia,Quitman,"2,235","1,678","391,703,076",151.24,14.78,11.10,183,588,26.31%,402,23.96%,"1,878,253",0.73,0.48%,810.82,554.33,26,"1,647",73.69%,"1,276",76.04%,"389,824,823",150.51,99.52%,10.94,8.48,157,,
13,241,Georgia,Rabun,"16,883","11,970","958,643,875",370.13,45.61,32.34,983,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"16,883",100.00%,"11,970",100.00%,"958,643,875",370.13,100.00%,45.61,32.34,983,,
13,243,Georgia,Randolph,"6,425","3,438","1,109,126,227",428.23,15.00,8.03,696,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,425",100.00%,"3,438",100.00%,"1,109,126,227",428.23,100.00%,15.00,8.03,696,,
13,245,Georgia,Richmond,"206,607","92,057","840,036,613",324.34,637.01,283.83,"3,841","189,390",91.67%,"85,045",92.38%,"284,627,712",109.89,33.88%,"1,723.38",773.88,"3,317","17,217",8.33%,"7,012",7.62%,"555,408,901",214.44,66.12%,80.29,32.70,524,,
13,247,Georgia,Rockdale,"93,570","35,427","336,226,920",129.82,720.78,272.90,"1,234","80,739",86.29%,"30,449",85.95%,"166,366,202",64.23,49.48%,"1,256.95",474.03,"1,002","12,831",13.71%,"4,978",14.05%,"169,860,718",65.58,50.52%,195.64,75.90,232,,
13,249,Georgia,Schley,"4,547","1,961","432,291,202",166.91,27.24,11.75,313,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"4,547",100.00%,"1,961",100.00%,"432,291,202",166.91,100.00%,27.24,11.75,313,,
13,251,Georgia,Screven,"14,067","6,500","1,672,556,593",645.77,21.78,10.07,986,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"14,067",100.00%,"6,500",100.00%,"1,672,556,593",645.77,100.00%,21.78,10.07,986,,
13,253,Georgia,Seminole,"9,147","5,048","615,233,530",237.54,38.51,21.25,610,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"9,147",100.00%,"5,048",100.00%,"615,233,530",237.54,100.00%,38.51,21.25,610,,
13,255,Georgia,Spalding,"67,306","27,785","507,561,198",195.97,343.45,141.78,"1,511","39,944",59.35%,"16,469",59.27%,"75,794,764",29.26,14.93%,"1,364.94",562.77,926,"27,362",40.65%,"11,316",40.73%,"431,766,434",166.71,85.07%,164.13,67.88,585,,
13,257,Georgia,Stephens,"26,784","12,317","463,254,409",178.86,149.75,68.86,"1,286","11,807",44.08%,"5,219",42.37%,"32,619,202",12.59,7.04%,937.49,414.39,499,"14,977",55.92%,"7,098",57.63%,"430,635,207",166.27,92.96%,90.08,42.69,787,,
13,259,Georgia,Stewart,"5,314","2,103","1,188,153,054",458.75,11.58,4.58,624,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"5,314",100.00%,"2,103",100.00%,"1,188,153,054",458.75,100.00%,11.58,4.58,624,,
13,261,Georgia,Sumter,"29,616","13,458","1,250,646,286",482.87,61.33,27.87,"1,344","17,407",58.78%,"7,609",56.54%,"28,436,180",10.98,2.27%,"1,585.45",693.04,529,"12,209",41.22%,"5,849",43.46%,"1,222,210,106",471.90,97.73%,25.87,12.39,815,,
13,263,Georgia,Talbot,"5,733","3,042","1,013,662,778",391.38,14.65,7.77,633,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"5,733",100.00%,"3,042",100.00%,"1,013,662,778",391.38,100.00%,14.65,7.77,633,,
13,265,Georgia,Taliaferro,"1,559",908,"504,029,143",194.61,8.01,4.67,334,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"1,559",100.00%,908,100.00%,"504,029,143",194.61,100.00%,8.01,4.67,334,,
13,267,Georgia,Tattnall,"22,842","9,298","1,245,369,512",480.84,47.50,19.34,"1,600",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"22,842",100.00%,"9,298",100.00%,"1,245,369,512",480.84,100.00%,47.50,19.34,"1,600",,
13,269,Georgia,Taylor,"7,816","3,894","975,613,090",376.68,20.75,10.34,787,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"7,816",100.00%,"3,894",100.00%,"975,613,090",376.68,100.00%,20.75,10.34,787,,
13,271,Georgia,Telfair,"12,477","4,704","1,132,621,093",437.31,28.53,10.76,959,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,477",100.00%,"4,704",100.00%,"1,132,621,093",437.31,100.00%,28.53,10.76,959,,
13,273,Georgia,Terrell,"9,185","4,243","869,695,791",335.79,27.35,12.64,729,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"9,185",100.00%,"4,243",100.00%,"869,695,791",335.79,100.00%,27.35,12.64,729,,
13,275,Georgia,Thomas,"45,798","20,668","1,410,592,606",544.63,84.09,37.95,"1,874","25,231",55.09%,"11,627",56.26%,"57,726,939",22.29,4.09%,"1,132.03",521.66,746,"20,567",44.91%,"9,041",43.74%,"1,352,865,667",522.34,95.91%,39.37,17.31,"1,128",,
13,277,Georgia,Tift,"41,344","17,375","675,702,087",260.89,158.47,66.60,"1,874","24,580",59.45%,"10,511",60.49%,"47,556,390",18.36,7.04%,"1,338.67",572.45,963,"16,764",40.55%,"6,864",39.51%,"628,145,697",242.53,92.96%,69.12,28.30,911,,
13,279,Georgia,Toombs,"27,030","12,027","942,788,867",364.01,74.26,33.04,"1,371","13,598",50.31%,"6,192",51.48%,"39,508,401",15.25,4.19%,891.43,405.92,664,"13,432",49.69%,"5,835",48.52%,"903,280,466",348.76,95.81%,38.51,16.73,707,,
13,281,Georgia,Towns,"12,493","8,600","431,173,840",166.48,75.04,51.66,543,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,493",100.00%,"8,600",100.00%,"431,173,840",166.48,100.00%,75.04,51.66,543,,
13,283,Georgia,Treutlen,"6,406","2,868","516,524,095",199.43,32.12,14.38,548,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,406",100.00%,"2,868",100.00%,"516,524,095",199.43,100.00%,32.12,14.38,548,,
